TimeStamp	GazePointXLeft	GazePointYLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	PupilRight	ValidityRight	GazePointX	GazePointY
0.0	-0.0640	-0.0361	4.5173	1	-0.0657	-0.0365	4.1575	1	-0.0648	-0.0363
3.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
10.0	-0.0206	-0.0340	4.5122	1	-0.0129	-0.0355	4.1411	1	-0.0168	-0.0348
13.3	-0.0143	-0.0303	4.5247	1	-0.0104	-0.0337	4.1390	1	-0.0123	-0.0320
16.7	-0.0105	-0.0270	4.5064	1	-0.0101	-0.0287	4.1270	1	-0.0103	-0.0279
20.0	-0.0141	-0.0289	4.5211	1	-0.0105	-0.0240	4.1277	1	-0.0123	-0.0264
23.4	-0.0128	-0.0292	4.5153	1	-0.0135	-0.0304	4.1343	1	-0.0132	-0.0298
26.6	-0.0137	-0.0279	4.5270	1	-0.0147	-0.0305	4.1454	1	-0.0142	-0.0292
30.0	-0.0135	-0.0304	4.5225	1	-0.0145	-0.0294	4.1245	1	-0.0140	-0.0299
33.3	-0.0148	-0.0291	4.5244	1	-0.0162	-0.0319	4.1427	1	-0.0155	-0.0305
36.7	-0.0177	-0.0313	4.5253	1	-0.0150	-0.0277	4.1332	1	-0.0163	-0.0295
40.0	-0.0162	-0.0310	4.5216	1	-0.0166	-0.0294	4.1420	1	-0.0164	-0.0302
43.3	-0.0173	-0.0325	4.5225	1	-0.0150	-0.0333	4.1421	1	-0.0162	-0.0329
46.7	-0.0163	-0.0304	4.5269	1	-0.0153	-0.0325	4.1417	1	-0.0158	-0.0315
50.0	-0.0142	-0.0341	4.5309	1	-0.0107	-0.0301	4.1451	1	-0.0124	-0.0321
53.3	-0.0128	-0.0324	4.5186	1	-0.0114	-0.0274	4.1397	1	-0.0121	-0.0299
56.6	-0.0130	-0.0329	4.5191	1	-0.0110	-0.0243	4.1329	1	-0.0120	-0.0286
60.0	-0.0100	-0.0298	4.5238	1	-0.0126	-0.0330	4.1540	1	-0.0113	-0.0314
63.3	-0.0149	-0.0281	4.5130	1	-0.0124	-0.0359	4.1490	1	-0.0137	-0.0320
66.6	-0.0127	-0.0270	4.5246	1	-0.0131	-0.0334	4.1522	1	-0.0129	-0.0302
70.0	-0.0137	-0.0266	4.5104	1	-0.0090	-0.0318	4.1393	1	-0.0114	-0.0292
73.3	-0.0130	-0.0257	4.5177	1	-0.0101	-0.0366	4.1588	1	-0.0116	-0.0311
76.7	-0.0090	-0.0246	4.5146	1	-0.0122	-0.0329	4.1468	1	-0.0106	-0.0288
80.0	-0.0133	-0.0231	4.5213	1	-0.0158	-0.0384	4.1585	1	-0.0146	-0.0308
83.3	-0.0130	-0.0250	4.5350	1	-0.0091	-0.0298	4.1441	1	-0.0111	-0.0274
86.6	-0.0125	-0.0222	4.5281	1	-0.0111	-0.0277	4.1520	1	-0.0118	-0.0249
90.0	-0.0137	-0.0288	4.5304	1	-0.0096	-0.0273	4.1414	1	-0.0117	-0.0281
93.4	-0.0122	-0.0271	4.5384	1	-0.0108	-0.0300	4.1542	1	-0.0115	-0.0286
96.6	-0.0141	-0.0232	4.5297	1	-0.0129	-0.0314	4.1502	1	-0.0135	-0.0273
100.0	-0.0116	-0.0241	4.5301	1	-0.0111	-0.0338	4.1589	1	-0.0114	-0.0289
103.3	-0.0144	-0.0252	4.5366	1	-0.0122	-0.0351	4.1587	1	-0.0133	-0.0301
106.7	-0.0152	-0.0228	4.5285	1	-0.0143	-0.0313	4.1645	1	-0.0148	-0.0271
110.0	-0.0146	-0.0200	4.5380	1	-0.0104	-0.0298	4.1621	1	-0.0125	-0.0249
113.3	-0.0121	-0.0250	4.5420	1	-0.0079	-0.0365	4.1698	1	-0.0100	-0.0307
116.6	-0.0140	-0.0268	4.5430	1	-0.0107	-0.0323	4.1651	1	-0.0124	-0.0296
120.0	-0.0130	-0.0264	4.5540	1	-0.0097	-0.0331	4.1646	1	-0.0114	-0.0297
123.3	-0.0142	-0.0278	4.5447	1	-0.0107	-0.0371	4.1676	1	-0.0124	-0.0325
126.6	-0.0145	-0.0276	4.5387	1	-0.0107	-0.0378	4.1783	1	-0.0126	-0.0327
130.0	-0.0162	-0.0247	4.5500	1	-0.0105	-0.0358	4.1772	1	-0.0134	-0.0303
133.3	-0.0134	-0.0243	4.5518	1	-0.0111	-0.0354	4.1705	1	-0.0123	-0.0299
136.6	-0.0141	-0.0291	4.5612	1	-0.0114	-0.0276	4.1620	1	-0.0127	-0.0283
139.9	-0.0142	-0.0241	4.5419	1	-0.0119	-0.0267	4.1471	1	-0.0130	-0.0254
143.3	-0.0142	-0.0279	4.5425	1	-0.0094	-0.0277	4.1575	1	-0.0118	-0.0278
146.7	-0.0136	-0.0273	4.5631	1	-0.0101	-0.0245	4.1462	1	-0.0118	-0.0259
149.9	-0.0147	-0.0300	4.5484	1	-0.0119	-0.0221	4.1498	1	-0.0133	-0.0261
153.3	-0.0136	-0.0290	4.5524	1	-0.0112	-0.0233	4.1518	1	-0.0124	-0.0261
156.6	-0.0126	-0.0288	4.5649	1	-0.0099	-0.0254	4.1442	1	-0.0112	-0.0271
160.0	-0.0169	-0.0270	4.5618	1	-0.0093	-0.0244	4.1608	1	-0.0131	-0.0257
163.3	-0.0139	-0.0287	4.5577	1	-0.0143	-0.0231	4.1496	1	-0.0141	-0.0259
166.6	-0.0117	-0.0254	4.5658	1	-0.0067	-0.0265	4.1534	1	-0.0092	-0.0260
169.9	-0.0136	-0.0264	4.5656	1	-0.0086	-0.0205	4.1520	1	-0.0111	-0.0235
173.3	-0.0158	-0.0259	4.5733	1	-0.0092	-0.0237	4.1592	1	-0.0125	-0.0248
176.7	-0.0136	-0.0268	4.5761	1	-0.0091	-0.0211	4.1555	1	-0.0114	-0.0239
179.9	-0.0128	-0.0298	4.5764	1	-0.0113	-0.0192	4.1567	1	-0.0121	-0.0245
183.3	-0.0120	-0.0273	4.5711	1	-0.0082	-0.0226	4.1532	1	-0.0101	-0.0249
186.6	-0.0131	-0.0272	4.5833	1	-0.0105	-0.0261	4.1592	1	-0.0118	-0.0267
190.0	-0.0148	-0.0275	4.5780	1	-0.0078	-0.0224	4.1613	1	-0.0113	-0.0250
193.3	-0.0125	-0.0292	4.5851	1	-0.0122	-0.0307	4.1866	1	-0.0123	-0.0300
196.6	-0.0128	-0.0277	4.5783	1	-0.0083	-0.0285	4.1811	1	-0.0105	-0.0281
200.0	-0.0135	-0.0264	4.5852	1	-0.0100	-0.0291	4.1812	1	-0.0118	-0.0278
203.3	-0.0135	-0.0245	4.5759	1	-0.0100	-0.0279	4.1837	1	-0.0117	-0.0262
206.7	-0.0133	-0.0267	4.5842	1	-0.0113	-0.0301	4.1962	1	-0.0123	-0.0284
209.9	-0.0126	-0.0280	4.5866	1	-0.0074	-0.0311	4.1948	1	-0.0100	-0.0295
213.3	-0.0149	-0.0267	4.5877	1	-0.0083	-0.0235	4.1887	1	-0.0116	-0.0251
216.7	-0.0138	-0.0271	4.5855	1	-0.0114	-0.0302	4.1942	1	-0.0126	-0.0286
220.0	-0.0165	-0.0279	4.5893	1	-0.0094	-0.0276	4.1936	1	-0.0130	-0.0277
223.3	-0.0155	-0.0261	4.5879	1	-0.0104	-0.0221	4.1786	1	-0.0130	-0.0241
226.6	-0.0141	-0.0238	4.5970	1	-0.0062	-0.0234	4.1840	1	-0.0102	-0.0236
230.0	-0.0143	-0.0277	4.5903	1	-0.0092	-0.0238	4.1772	1	-0.0118	-0.0257
233.3	-0.0153	-0.0262	4.5986	1	-0.0052	-0.0218	4.1798	1	-0.0103	-0.0240
236.6	-0.0159	-0.0276	4.5994	1	-0.0047	-0.0228	4.1835	1	-0.0103	-0.0252
240.0	-0.0141	-0.0285	4.5979	1	-0.0057	-0.0241	4.1944	1	-0.0099	-0.0263
243.3	-0.0135	-0.0276	4.5953	1	-0.0086	-0.0273	4.2026	1	-0.0111	-0.0274
246.7	-0.0146	-0.0261	4.5951	1	-0.0074	-0.0273	4.1986	1	-0.0110	-0.0267
249.9	-0.0146	-0.0263	4.6048	1	-0.0092	-0.0273	4.2030	1	-0.0119	-0.0268
253.3	-0.0157	-0.0250	4.6053	1	-0.0076	-0.0247	4.2023	1	-0.0116	-0.0249
256.6	-0.0149	-0.0234	4.6002	1	-0.0074	-0.0266	4.1927	1	-0.0111	-0.0250
260.0	-0.0146	-0.0277	4.5993	1	-0.0061	-0.0247	4.1979	1	-0.0104	-0.0262
263.3	-0.0139	-0.0269	4.6169	1	-0.0074	-0.0224	4.1906	1	-0.0106	-0.0246
266.6	-0.0148	-0.0271	4.6137	1	-0.0112	-0.0257	4.1999	1	-0.0130	-0.0264
270.0	-0.0146	-0.0267	4.6103	1	-0.0107	-0.0281	4.2048	1	-0.0127	-0.0274
273.3	-0.0152	-0.0270	4.6039	1	-0.0106	-0.0276	4.2127	1	-0.0129	-0.0273
276.7	-0.0153	-0.0258	4.6110	1	-0.0096	-0.0253	4.2114	1	-0.0124	-0.0256
279.9	-0.0136	-0.0284	4.6116	1	-0.0054	-0.0199	4.1816	1	-0.0095	-0.0242
283.3	-0.0161	-0.0266	4.6143	1	-0.0076	-0.0231	4.2067	1	-0.0118	-0.0249
286.6	-0.0148	-0.0296	4.6153	1	-0.0098	-0.0296	4.2202	1	-0.0123	-0.0296
290.0	-0.0139	-0.0246	4.6109	1	-0.0058	-0.0263	4.2158	1	-0.0099	-0.0255
293.3	-0.0166	-0.0261	4.6220	1	-0.0087	-0.0288	4.2090	1	-0.0127	-0.0275
296.6	-0.0126	-0.0284	4.6190	1	-0.0081	-0.0259	4.2124	1	-0.0104	-0.0272
300.0	-0.0156	-0.0292	4.6253	1	-0.0062	-0.0319	4.2321	1	-0.0109	-0.0305
303.3	-0.0158	-0.0294	4.6168	1	-0.0074	-0.0308	4.2246	1	-0.0116	-0.0301
306.6	-0.0148	-0.0297	4.6304	1	-0.0071	-0.0254	4.2178	1	-0.0110	-0.0275
310.0	-0.0139	-0.0297	4.6294	1	-0.0077	-0.0284	4.2235	1	-0.0108	-0.0290
313.3	-0.0168	-0.0300	4.6337	1	-0.0057	-0.0301	4.2247	1	-0.0113	-0.0300
316.6	-0.0162	-0.0305	4.6255	1	-0.0094	-0.0325	4.2308	1	-0.0128	-0.0315
319.9	-0.0137	-0.0256	4.6287	1	-0.0083	-0.0282	4.2253	1	-0.0110	-0.0269
323.3	-0.0128	-0.0265	4.6312	1	-0.0093	-0.0306	4.2354	1	-0.0110	-0.0286
326.6	-0.0130	-0.0231	4.6283	1	-0.0068	-0.0214	4.2138	1	-0.0099	-0.0223
330.0	-0.0123	-0.0259	4.6369	1	-0.0066	-0.0264	4.2269	1	-0.0095	-0.0261
333.2	-0.0126	-0.0276	4.6342	1	-0.0081	-0.0260	4.2345	1	-0.0103	-0.0268
336.6	-0.0139	-0.0265	4.6380	1	-0.0063	-0.0284	4.2411	1	-0.0101	-0.0275
340.0	-0.0143	-0.0280	4.6354	1	-0.0059	-0.0254	4.2386	1	-0.0101	-0.0267
343.3	-0.0122	-0.0264	4.6247	1	-0.0088	-0.0283	4.2357	1	-0.0105	-0.0273
346.6	-0.0182	-0.0293	4.6357	1	-0.0084	-0.0237	4.2323	1	-0.0133	-0.0265
349.9	-0.0160	-0.0282	4.6326	1	-0.0069	-0.0246	4.2255	1	-0.0115	-0.0264
353.3	-0.0116	-0.0265	4.6434	1	-0.0070	-0.0273	4.2390	1	-0.0093	-0.0269
356.6	-0.0151	-0.0252	4.6361	1	-0.0091	-0.0248	4.2258	1	-0.0121	-0.0250
360.0	-0.0158	-0.0277	4.6455	1	-0.0097	-0.0224	4.2352	1	-0.0128	-0.0251
363.2	-0.0138	-0.0265	4.6296	1	-0.0071	-0.0216	4.2283	1	-0.0105	-0.0241
366.6	-0.0118	-0.0252	4.6311	1	-0.0067	-0.0241	4.2349	1	-0.0092	-0.0247
370.0	-0.0158	-0.0243	4.6350	1	-0.0082	-0.0246	4.2464	1	-0.0120	-0.0245
373.3	-0.0192	-0.0236	4.6393	1	-0.0108	-0.0299	4.2601	1	-0.0150	-0.0267
376.6	-0.0190	-0.0248	4.6402	1	-0.0059	-0.0262	4.2460	1	-0.0124	-0.0255
379.9	-0.0117	-0.0189	4.6328	1	-0.0068	-0.0297	4.2555	1	-0.0092	-0.0243
383.3	-0.0149	-0.0207	4.6368	1	-0.0069	-0.0278	4.2515	1	-0.0109	-0.0242
386.7	-0.0165	-0.0224	4.6362	1	-0.0081	-0.0290	4.2575	1	-0.0123	-0.0257
389.9	-0.0236	-0.0279	4.6369	1	-0.0154	-0.0318	4.2598	1	-0.0195	-0.0299
393.3	-0.0313	-0.0264	4.6411	1	-0.0212	-0.0288	4.2588	1	-0.0262	-0.0276
396.6	-0.0422	-0.0287	4.6412	1	-0.0373	-0.0308	4.2498	1	-0.0398	-0.0297
400.0	-0.0451	-0.0262	4.6274	1	-0.0431	-0.0316	4.2488	1	-0.0441	-0.0289
403.2	-0.0440	-0.0267	4.6370	1	-0.0409	-0.0315	4.2521	1	-0.0424	-0.0291
406.6	-0.0443	-0.0287	4.6391	1	-0.0408	-0.0358	4.2588	1	-0.0425	-0.0323
409.9	-0.0444	-0.0287	4.6488	1	-0.0395	-0.0292	4.2515	1	-0.0420	-0.0289
413.3	-0.0429	-0.0306	4.6468	1	-0.0372	-0.0298	4.2392	1	-0.0401	-0.0302
416.6	-0.0420	-0.0260	4.6400	1	-0.0360	-0.0309	4.2535	1	-0.0390	-0.0285
419.9	-0.0428	-0.0278	4.6455	1	-0.0346	-0.0265	4.2504	1	-0.0387	-0.0272
423.3	-0.0441	-0.0251	4.6373	1	-0.0353	-0.0291	4.2501	1	-0.0397	-0.0271
426.6	-0.0436	-0.0243	4.6416	1	-0.0346	-0.0260	4.2393	1	-0.0391	-0.0251
430.0	-0.0453	-0.0248	4.6397	1	-0.0372	-0.0328	4.2523	1	-0.0413	-0.0288
433.3	-0.0436	-0.0259	4.6505	1	-0.0369	-0.0279	4.2627	1	-0.0403	-0.0269
436.6	-0.0401	-0.0280	4.6546	1	-0.0333	-0.0302	4.2605	1	-0.0367	-0.0291
440.0	-0.0407	-0.0261	4.6518	1	-0.0374	-0.0331	4.2639	1	-0.0390	-0.0296
443.3	-0.0440	-0.0262	4.6501	1	-0.0366	-0.0261	4.2358	1	-0.0403	-0.0262
446.6	-0.0420	-0.0246	4.6506	1	-0.0361	-0.0281	4.2412	1	-0.0390	-0.0263
449.9	-0.0417	-0.0291	4.6498	1	-0.0373	-0.0256	4.2531	1	-0.0395	-0.0274
453.3	-0.0450	-0.0232	4.6490	1	-0.0386	-0.0295	4.2553	1	-0.0418	-0.0263
456.6	-0.0438	-0.0257	4.6509	1	-0.0382	-0.0232	4.2467	1	-0.0410	-0.0245
459.9	-0.0589	-0.0232	4.6568	1	-0.0502	-0.0225	4.2516	1	-0.0545	-0.0228
463.3	-0.0915	-0.0232	4.6566	1	-0.0714	-0.0225	4.2549	1	-0.0815	-0.0229
466.6	-0.1295	-0.0255	4.6582	1	-0.0990	-0.0226	4.2545	1	-0.1143	-0.0240
470.0	-0.1684	-0.0195	4.6569	1	-0.1297	-0.0237	4.2598	1	-0.1490	-0.0216
473.3	-0.2060	-0.0100	4.6421	1	-0.1571	-0.0099	4.2642	1	-0.1815	-0.0099
476.6	-0.2362	-0.0037	4.6439	1	-0.1813	0.0011	4.2382	1	-0.2087	-0.0013
479.9	-0.2698	-0.0006	4.6333	1	-0.2119	0.0109	4.2306	1	-0.2409	0.0051
483.3	-0.2988	0.0065	4.6445	1	-0.2392	0.0168	4.2517	1	-0.2690	0.0117
486.6	-0.3307	0.0190	4.6344	1	-0.2667	0.0278	4.2409	1	-0.2987	0.0234
489.9	-0.3668	0.0220	4.6376	1	-0.2989	0.0385	4.2493	1	-0.3328	0.0302
493.3	-0.3933	0.0328	4.6302	1	-0.3217	0.0383	4.2575	1	-0.3575	0.0356
496.6	-0.4212	0.0372	4.6310	1	-0.3403	0.0460	4.2495	1	-0.3808	0.0416
500.0	-0.4477	0.0422	4.6319	1	-0.3688	0.0604	4.2542	1	-0.4083	0.0513
503.3	-0.4800	0.0563	4.6363	1	-0.3963	0.0716	4.2554	1	-0.4382	0.0640
506.6	-0.5179	0.0705	4.6307	1	-0.4206	0.0822	4.2604	1	-0.4693	0.0764
509.9	-0.5298	0.0937	4.5916	1	-0.4356	0.0881	4.2599	1	-0.4827	0.0909
513.3	-0.5512	0.1009	4.5953	1	-0.4552	0.1029	4.2463	1	-0.5032	0.1019
516.6	-0.5606	0.1168	4.5705	1	-0.4714	0.1122	4.2533	1	-0.5160	0.1145
519.9	-0.5800	0.1177	4.5674	1	-0.4776	0.1208	4.2405	1	-0.5288	0.1193
523.3	-0.5921	0.1348	4.5275	1	-0.4983	0.1203	4.2422	1	-0.5452	0.1275
526.6	-0.6151	0.1282	4.5699	1	-0.5125	0.1239	4.2309	1	-0.5638	0.1260
529.9	-0.6315	0.1485	4.5573	1	-0.5241	0.1198	4.2493	1	-0.5778	0.1341
533.2	-0.6592	0.1511	4.6204	1	-0.5340	0.1232	4.2415	1	-0.5966	0.1371
536.6	-0.6377	0.1167	4.6438	1	-0.5513	0.1371	4.2382	1	-0.5945	0.1269
540.0	-0.6455	0.1134	4.6551	1	-0.5613	0.1357	4.2445	1	-0.6034	0.1246
543.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
546.6	nan	nan	nan	0	nan	nan	nan	0	nan	nan
549.9	-0.6877	0.1288	4.6084	1	-0.6089	0.1543	4.2419	1	-0.6483	0.1416
553.3	-0.6923	0.1174	4.6009	1	-0.6196	0.1573	4.2339	1	-0.6560	0.1373
556.6	-0.6870	0.1153	4.6150	1	-0.6298	0.1596	4.2426	1	-0.6584	0.1374
559.9	-0.6853	0.1229	4.5997	1	-0.6322	0.1575	4.2539	1	-0.6587	0.1402
563.2	-0.6857	0.1389	4.5919	1	-0.6379	0.1611	4.2491	1	-0.6618	0.1500
566.6	-0.6838	0.1411	4.5955	1	-0.6377	0.1604	4.2570	1	-0.6608	0.1507
570.0	-0.6814	0.1346	4.6359	1	-0.6348	0.1676	4.2608	1	-0.6581	0.1511
573.2	-0.6765	0.1381	4.6490	1	-0.6362	0.1703	4.2634	1	-0.6564	0.1542
576.6	-0.6810	0.1460	4.6511	1	-0.6383	0.1722	4.2717	1	-0.6597	0.1591
579.9	-0.6765	0.1745	4.6028	1	-0.6432	0.1783	4.2637	1	-0.6599	0.1764
583.3	-0.6803	0.1702	4.6188	1	-0.6469	0.1787	4.2625	1	-0.6636	0.1745
586.5	-0.6772	0.1637	4.6137	1	-0.6477	0.1836	4.2607	1	-0.6624	0.1737
589.9	-0.6659	0.1692	4.6054	1	-0.6429	0.1865	4.2528	1	-0.6544	0.1779
593.3	-0.6586	0.1749	4.5882	1	-0.6419	0.1826	4.2786	1	-0.6502	0.1787
596.6	-0.6639	0.1690	4.6187	1	-0.6381	0.1824	4.2661	1	-0.6510	0.1757
599.9	-0.6659	0.1752	4.6080	1	-0.6368	0.1859	4.2622	1	-0.6513	0.1806
603.2	-0.6634	0.1798	4.6135	1	-0.6362	0.1848	4.2560	1	-0.6498	0.1823
606.6	-0.6501	0.1872	4.6028	1	-0.6402	0.1902	4.2661	1	-0.6451	0.1887
610.0	-0.6502	0.1774	4.6149	1	-0.6440	0.1932	4.2629	1	-0.6471	0.1853
613.2	-0.6547	0.1668	4.6397	1	-0.6451	0.1855	4.2740	1	-0.6499	0.1761
616.6	-0.6611	0.1632	4.6536	1	-0.6413	0.1899	4.2662	1	-0.6512	0.1765
619.9	-0.6428	0.1922	4.5670	1	-0.6400	0.1926	4.2511	1	-0.6414	0.1924
623.3	-0.6537	0.1891	4.5874	1	-0.6416	0.1921	4.2639	1	-0.6476	0.1906
626.6	-0.6541	0.1761	4.6279	1	-0.6416	0.1878	4.2755	1	-0.6479	0.1820
629.9	-0.6534	0.1819	4.6120	1	-0.6364	0.1891	4.2719	1	-0.6449	0.1855
633.2	-0.6541	0.1719	4.6256	1	-0.6371	0.1906	4.2691	1	-0.6456	0.1813
636.6	-0.6532	0.1781	4.6177	1	-0.6363	0.1887	4.2742	1	-0.6447	0.1834
640.0	-0.6597	0.1798	4.6131	1	-0.6413	0.1983	4.2678	1	-0.6505	0.1890
643.2	-0.6540	0.1872	4.6018	1	-0.6393	0.1909	4.2754	1	-0.6466	0.1890
646.6	-0.6583	0.1768	4.6127	1	-0.6397	0.1916	4.2735	1	-0.6490	0.1842
649.9	-0.6625	0.1732	4.6268	1	-0.6388	0.1877	4.2825	1	-0.6507	0.1805
653.3	-0.6589	0.1796	4.6171	1	-0.6375	0.1903	4.2775	1	-0.6482	0.1850
656.6	-0.6545	0.1869	4.5989	1	-0.6371	0.1903	4.2726	1	-0.6458	0.1886
659.9	-0.6522	0.1967	4.5671	1	-0.6387	0.1924	4.2731	1	-0.6455	0.1946
663.3	-0.6515	0.1877	4.5905	1	-0.6363	0.1932	4.2793	1	-0.6439	0.1904
666.6	-0.6568	0.1842	4.6144	1	-0.6393	0.1981	4.2675	1	-0.6480	0.1911
669.9	-0.6437	0.2059	4.5555	1	-0.6367	0.1981	4.2656	1	-0.6402	0.2020
673.2	-0.6511	0.1955	4.5970	1	-0.6408	0.1922	4.2677	1	-0.6459	0.1938
676.6	-0.6547	0.1835	4.6086	1	-0.6406	0.1918	4.2729	1	-0.6477	0.1876
679.9	-0.6528	0.1882	4.6173	1	-0.6397	0.1939	4.2779	1	-0.6462	0.1911
683.2	-0.6468	0.2027	4.5754	1	-0.6382	0.1944	4.2648	1	-0.6425	0.1986
686.6	-0.6471	0.1896	4.6109	1	-0.6383	0.1921	4.2655	1	-0.6427	0.1908
689.9	-0.6493	0.2002	4.5851	1	-0.6427	0.1960	4.2699	1	-0.6460	0.1981
693.3	-0.6421	0.1964	4.5878	1	-0.6386	0.1985	4.2626	1	-0.6404	0.1974
696.6	-0.6531	0.1849	4.6274	1	-0.6405	0.1975	4.2650	1	-0.6468	0.1912
699.9	-0.6537	0.1876	4.6176	1	-0.6421	0.1935	4.2761	1	-0.6479	0.1905
703.2	-0.6417	0.2099	4.5679	1	-0.6376	0.2000	4.2524	1	-0.6396	0.2050
706.6	-0.6448	0.1957	4.6036	1	-0.6403	0.1982	4.2627	1	-0.6426	0.1969
710.0	-0.6448	0.1894	4.6070	1	-0.6423	0.1957	4.2693	1	-0.6436	0.1925
713.2	-0.6296	0.2070	4.5735	1	-0.6401	0.1981	4.2642	1	-0.6348	0.2025
716.6	-0.6435	0.2043	4.5828	1	-0.6413	0.1992	4.2682	1	-0.6424	0.2018
719.9	-0.6394	0.2015	4.5771	1	-0.6382	0.2057	4.2512	1	-0.6388	0.2036
723.3	-0.6502	0.1922	4.6142	1	-0.6403	0.2020	4.2625	1	-0.6452	0.1971
726.5	-0.6278	0.2280	4.5240	1	-0.6416	0.2084	4.2455	1	-0.6347	0.2182
729.9	-0.6412	0.1909	4.5976	1	-0.6438	0.2074	4.2562	1	-0.6425	0.1992
733.2	-0.6451	0.2067	4.5814	1	-0.6385	0.2083	4.2479	1	-0.6418	0.2075
736.6	-0.6449	0.2054	4.5759	1	-0.6404	0.2073	4.2495	1	-0.6426	0.2063
739.9	-0.6419	0.1891	4.6116	1	-0.6374	0.2061	4.2535	1	-0.6396	0.1976
743.2	-0.6415	0.2055	4.5772	1	-0.6397	0.2095	4.2507	1	-0.6406	0.2075
746.6	-0.6464	0.1889	4.6062	1	-0.6391	0.2062	4.2477	1	-0.6427	0.1976
749.9	-0.6415	0.2069	4.5714	1	-0.6363	0.2071	4.2443	1	-0.6389	0.2070
753.2	-0.6412	0.1956	4.6006	1	-0.6332	0.2039	4.2454	1	-0.6372	0.1998
756.6	-0.6409	0.2021	4.5894	1	-0.6378	0.2092	4.2439	1	-0.6393	0.2056
759.9	-0.6373	0.2101	4.5698	1	-0.6369	0.2067	4.2401	1	-0.6371	0.2084
763.3	-0.6413	0.1942	4.5952	1	-0.6379	0.2082	4.2396	1	-0.6396	0.2012
766.6	-0.6415	0.1976	4.5965	1	-0.6383	0.2073	4.2454	1	-0.6399	0.2025
769.9	-0.6409	0.2031	4.5928	1	-0.6409	0.2056	4.2464	1	-0.6409	0.2044
773.2	-0.6416	0.1977	4.5959	1	-0.6382	0.2083	4.2338	1	-0.6399	0.2030
776.6	-0.6445	0.1938	4.6157	1	-0.6353	0.2073	4.2345	1	-0.6399	0.2006
779.9	-0.6265	0.2113	4.5695	1	-0.6386	0.2066	4.2464	1	-0.6325	0.2090
783.2	-0.6375	0.1994	4.6080	1	-0.6370	0.2061	4.2372	1	-0.6373	0.2028
786.6	-0.6358	0.2094	4.5749	1	-0.6357	0.2083	4.2357	1	-0.6357	0.2088
789.9	-0.6433	0.2043	4.5845	1	-0.6373	0.2058	4.2367	1	-0.6403	0.2051
793.3	-0.6438	0.1988	4.6072	1	-0.6370	0.2094	4.2350	1	-0.6404	0.2041
796.5	-0.6451	0.1937	4.6170	1	-0.6354	0.2013	4.2379	1	-0.6403	0.1975
799.9	-0.6381	0.2154	4.5691	1	-0.6355	0.2045	4.2271	1	-0.6368	0.2100
803.2	-0.6417	0.2090	4.5727	1	-0.6368	0.2047	4.2441	1	-0.6392	0.2069
806.6	-0.6338	0.2173	4.5596	1	-0.6349	0.2056	4.2297	1	-0.6344	0.2115
809.9	-0.6402	0.2029	4.5814	1	-0.6349	0.2077	4.2375	1	-0.6376	0.2053
813.2	-0.6391	0.2108	4.5805	1	-0.6333	0.1993	4.2401	1	-0.6362	0.2050
816.6	-0.6426	0.2088	4.5912	1	-0.6349	0.2055	4.2404	1	-0.6388	0.2072
819.9	-0.6441	0.2056	4.5869	1	-0.6349	0.2064	4.2286	1	-0.6395	0.2060
823.2	-0.6528	0.1885	4.6254	1	-0.6324	0.2058	4.2235	1	-0.6426	0.1972
826.6	-0.6472	0.1853	4.6230	1	-0.6339	0.2007	4.2380	1	-0.6406	0.1930
829.9	-0.6426	0.1969	4.6043	1	-0.6335	0.2060	4.2281	1	-0.6381	0.2014
833.3	-0.6420	0.1972	4.5988	1	-0.6347	0.2048	4.2361	1	-0.6383	0.2010
836.6	-0.6422	0.2142	4.5672	1	-0.6334	0.2041	4.2294	1	-0.6378	0.2092
839.9	-0.6431	0.1931	4.6018	1	-0.6332	0.2088	4.2239	1	-0.6381	0.2010
843.2	-0.6477	0.1956	4.6037	1	-0.6314	0.2046	4.2224	1	-0.6396	0.2001
846.6	-0.6411	0.2102	4.5786	1	-0.6360	0.2056	4.2379	1	-0.6386	0.2079
849.9	-0.6352	0.2142	4.5546	1	-0.6351	0.2061	4.2251	1	-0.6352	0.2101
853.2	-0.6335	0.1986	4.5983	1	-0.6331	0.2040	4.2335	1	-0.6333	0.2013
856.5	-0.6218	0.2151	4.5478	1	-0.6326	0.1987	4.2307	1	-0.6272	0.2069
859.9	-0.6382	0.2035	4.5867	1	-0.6363	0.2055	4.2313	1	-0.6373	0.2045
863.3	-0.6246	0.2105	4.5658	1	-0.6315	0.2052	4.2229	1	-0.6281	0.2078
866.5	-0.6389	0.1997	4.5924	1	-0.6339	0.2055	4.2219	1	-0.6364	0.2026
869.9	-0.6327	0.2150	4.5601	1	-0.6330	0.2069	4.2200	1	-0.6329	0.2110
873.2	-0.6294	0.2219	4.5431	1	-0.6324	0.2020	4.2333	1	-0.6309	0.2120
876.6	-0.6397	0.1948	4.6002	1	-0.6314	0.2031	4.2222	1	-0.6355	0.1989
879.9	-0.6166	0.2143	4.5447	1	-0.6219	0.1998	4.2247	1	-0.6193	0.2071
883.2	-0.6420	0.2348	4.6013	1	-0.5970	0.1856	4.2392	1	-0.6195	0.2102
